SMILES,TITLE,id,smiles,IUPAC Name,CAS,URL,ROCS_ShapeQuery,ROCS_TanimotoCombo,ROCS_ShapeTanimoto,ROCS_ColorTanimoto,ROCS_RefTversky,ROCS_RefColorTversky,ROCS_RefTverskyCombo,ROCS_FitTversky,ROCS_FitColorTversky,ROCS_FitTverskyCombo,ROCS_ColorScore,ROCS_Overlap,ROCS_Rank
COC(=O)c1ccc(c(c1C=O)O)Br,untitled-dbase-219_0,EN300-300276,COC(=O)C=1C=CC(Br)=C(O)C1C=O,methyl 4-bromo-2-formyl-3-hydroxybenzoate,2092432-54-5,https://www.enaminestore.com/catalog/EN300-300276,_x1604L0AP1_x0771L0AP1,0.903 ,0.513 ,0.389 ,0.472 ,0.435 ,0.907 ,1.205 ,0.789 ,1.994 ,-4.960,801.706,247                 
CCCC(=O)c1c(c(cc(c1F)Cl)Br)O,untitled-dbase-2140_181,EN300-1276753,CCCC(=O)C=1C(O)=C(Br)C=C(Cl)C1F,1-(3-bromo-5-chloro-6-fluoro-2-hydroxyphenyl)butan-1-one,1702124-30-8,https://www.enaminestore.com/catalog/EN300-1276753,_x1604L0AP1_x0771L0AP1,0.903 ,0.621 ,0.281 ,0.538 ,0.341 ,0.879 ,1.329 ,0.618 ,1.947 ,-3.888,914.758,248                 
COC(=O)[C@H](Cc1cccc(c1O)Br)O,untitled-dbase-904_161,EN300-1923427,COC(=O)C(O)CC=1C=CC=C(Br)C1O,methyl 3-(3-bromo-2-hydroxyphenyl)-2-hydroxypropanoate,2229526-46-7,https://www.enaminestore.com/catalog/EN300-1923427,_x1604L0AP1_x0771L0AP1,0.903 ,0.392 ,0.511 ,0.396 ,0.551 ,0.947 ,0.973 ,0.874 ,1.847 ,-6.322,673.105,249                 
C[C@@H](c1cc(cc(c1O)Br)Cl)ON,untitled-dbase-444_49,EN300-1922570,CC(ON)C=1C=C(Cl)C=C(Br)C1O,2-[1-(aminooxy)ethyl]-6-bromo-4-chlorophenol,2228783-80-8,https://www.enaminestore.com/catalog/EN300-1922570,_x1604L0AP1_x0771L0AP1,0.902 ,0.451 ,0.451 ,0.421 ,0.431 ,0.852 ,1.190 ,1.113 ,2.303 ,-4.881,713.117,250                 
c1cc(c(cc1CCCS)Br)O,untitled-dbase-1182_51,EN300-1905158,OC=1C=CC(CCCS)=CC1Br,2-bromo-4-(3-sulfanylpropyl)phenol,2228544-80-5,https://www.enaminestore.com/catalog/EN300-1905158,_x1604L0AP1_x0771L0AP1,0.902 ,0.451 ,0.451 ,0.411 ,0.431 ,0.842 ,1.277 ,1.112 ,2.390 ,-4.878,695.431,251                 
COc1ccc(c(c1)O)Br,untitled-dbase-1790_0,EN300-177992,COC=1C=CC(Br)=C(O)C1,2-bromo-5-methoxyphenol,63604-94-4,https://www.enaminestore.com/catalog/EN300-177992,_x1604L0AP1_x0771L0AP1,0.902 ,0.489 ,0.413 ,0.423 ,0.429 ,0.852 ,1.467 ,0.914 ,2.381 ,-4.878,714.454,252                 
c1cc(c(c(c1)O)Br)C(=O)C(F)(F)F,untitled-dbase-1157_5,EN300-1950760,OC=1C=CC=C(C(=O)C(F)(F)F)C1Br,"1-(2-bromo-3-hydroxyphenyl)-2,2,2-trifluoroethan-1-one",2229594-80-1,https://www.enaminestore.com/catalog/EN300-1950760,_x1604L0AP1_x0771L0AP1,0.902 ,0.491 ,0.411 ,0.459 ,0.428 ,0.887 ,1.163 ,0.912 ,2.075 ,-4.863,779.635,253                 
c1cc(c(c(c1)O)Br)CC2(CC2)O,untitled-dbase-1639_98,EN300-1904808,OC=1C=CC=C(CC2(O)CC2)C1Br,2-bromo-3-[(1-hydroxycyclopropyl)methyl]phenol,2228226-54-6,https://www.enaminestore.com/catalog/EN300-1904808,_x1604L0AP1_x0771L0AP1,0.901 ,0.521 ,0.381 ,0.466 ,0.428 ,0.894 ,1.290 ,0.777 ,2.066 ,-4.881,790.259,254                 
CCOc1cc(cc(c1O)Br)S(=O)(=O)Cl,untitled-dbase-2200_17,EN300-6493329,CCOC=1C=C(C=C(Br)C1O)S(=O)(=O)Cl,3-bromo-5-ethoxy-4-hydroxybenzene-1-sulfonyl chloride,2247107-99-7,https://www.enaminestore.com/catalog/EN300-6493329,_x1604L0AP1_x0771L0AP1,0.901 ,0.486 ,0.415 ,0.456 ,0.431 ,0.887 ,1.160 ,0.918 ,2.078 ,-4.898,774.106,255                 
COc1cc(cc(c1O)Br)C(=O)CCl,untitled-dbase-1958_225,EN300-1925694,COC=1C=C(C=C(Br)C1O)C(=O)CCl,1-(3-bromo-4-hydroxy-5-methoxyphenyl)-2-chloroethan-1-one,2229428-63-9,https://www.enaminestore.com/catalog/EN300-1925694,_x1604L0AP1_x0771L0AP1,0.901 ,0.519 ,0.383 ,0.472 ,0.429 ,0.901 ,1.239 ,0.779 ,2.018 ,-4.898,800.368,256                 
CC(=O)Cc1ccc(c(c1)Br)O,untitled-dbase-233_18,EN300-1581816,CC(=O)CC=1C=CC(O)=C(Br)C1,1-(3-bromo-4-hydroxyphenyl)propan-2-one,655237-87-9,https://www.enaminestore.com/catalog/EN300-1581816,_x1604L0AP1_x0771L0AP1,0.901 ,0.490 ,0.412 ,0.438 ,0.429 ,0.867 ,1.317 ,0.913 ,2.229 ,-4.871,741.500,257                 
c1c(cc(c(c1[C@@H]2CCCN2)O)Br)Cl,untitled-dbase-1580_10,EN300-1911780,OC=1C(Br)=CC(Cl)=CC1C2CCCN2,2-bromo-4-chloro-6-(pyrrolidin-2-yl)phenol,1337266-87-1,https://www.enaminestore.com/catalog/EN300-1911780,_x1604L0AP1_x0771L0AP1,0.901 ,0.584 ,0.317 ,0.511 ,0.393 ,0.904 ,1.326 ,0.623 ,1.948 ,-4.506,866.610,258                 
c1c(cc(c(c1C(=O)C2CC2)O)Br)Cl,untitled-dbase-1786_1,EN300-1276681,OC=1C(Br)=CC(Cl)=CC1C(=O)C2CC2,2-bromo-4-chloro-6-cyclopropanecarbonylphenol,1247211-56-8,https://www.enaminestore.com/catalog/EN300-1276681,_x1604L0AP1_x0771L0AP1,0.901 ,0.598 ,0.303 ,0.519 ,0.342 ,0.861 ,1.340 ,0.728 ,2.068 ,-3.885,881.289,259                 
COc1cc(cc(c1O)Br)CS,untitled-dbase-171_72,EN300-1289252,COC=1C=C(CS)C=C(Br)C1O,2-bromo-6-methoxy-4-(sulfanylmethyl)phenol,2172356-10-2,https://www.enaminestore.com/catalog/EN300-1289252,_x1604L0AP1_x0771L0AP1,0.901 ,0.486 ,0.415 ,0.435 ,0.431 ,0.866 ,1.318 ,0.918 ,2.236 ,-4.898,736.214,260                 
COc1ccc(c(c1O)Br)CON,untitled-dbase-1735_135,EN300-1935606,COC=1C=CC(CON)=C(Br)C1O,3-[(aminooxy)methyl]-2-bromo-6-methoxyphenol,2229215-66-9,https://www.enaminestore.com/catalog/EN300-1935606,_x1604L0AP1_x0771L0AP1,0.901 ,0.486 ,0.415 ,0.444 ,0.431 ,0.875 ,1.237 ,0.919 ,2.156 ,-4.902,752.887,261                 
COc1ccc(c(c1O)Br)CCON,untitled-dbase-342_72,EN300-1935608,COC=1C=CC(CCON)=C(Br)C1O,3-[2-(aminooxy)ethyl]-2-bromo-6-methoxyphenol,2229572-51-2,https://www.enaminestore.com/catalog/EN300-1935608,_x1604L0AP1_x0771L0AP1,0.901 ,0.485 ,0.416 ,0.451 ,0.431 ,0.882 ,1.186 ,0.919 ,2.105 ,-4.903,765.464,262                 
c1cc(c(c(c1)Br)O)C(CCN)(F)F,untitled-dbase-1749_21,EN300-1963217,NCCC(F)(F)C=1C=CC=C(Br)C1O,"2-(3-amino-1,1-difluoropropyl)-6-bromophenol",2228735-20-2,https://www.enaminestore.com/catalog/EN300-1963217,_x1604L0AP1_x0771L0AP1,0.901 ,0.536 ,0.365 ,0.483 ,0.415 ,0.898 ,1.254 ,0.753 ,2.007 ,-4.733,820.571,263                 
C[C@@H]1CC(=O)c2c1c(cc(c2O)Br)Cl,untitled-dbase-231_0,EN300-86551,CC1CC(=O)C=2C1=C(Cl)C=C(Br)C2O,"6-bromo-4-chloro-7-hydroxy-3-methyl-2,3-dihydro-1H-inden-1-one",923214-14-6,https://www.enaminestore.com/catalog/EN300-86551,_x1604L0AP1_x0771L0AP1,0.901 ,0.497 ,0.404 ,0.462 ,0.446 ,0.909 ,1.177 ,0.808 ,1.986 ,-5.094,785.225,264                 
CC(=O)Cc1cc(c(c(c1)Br)O)OC,untitled-dbase-2112_91,EN300-1894704,COC=1C=C(CC(=O)C)C=C(Br)C1O,1-(3-bromo-4-hydroxy-5-methoxyphenyl)propan-2-one,205826-79-5,https://www.enaminestore.com/catalog/EN300-1894704,_x1604L0AP1_x0771L0AP1,0.901 ,0.518 ,0.383 ,0.472 ,0.429 ,0.901 ,1.233 ,0.779 ,2.013 ,-4.898,800.686,265                 
C[C@@H](c1cc(c(cc1Cl)O)Br)N,untitled-dbase-1788_10,EN300-1277466,CC(N)C=1C=C(Br)C(O)=CC1Cl,4-(1-aminoethyl)-2-bromo-5-chlorophenol,2168993-39-1,https://www.enaminestore.com/catalog/EN300-1277466,_x1604L0AP1_x0771L0AP1,0.901 ,0.520 ,0.381 ,0.455 ,0.427 ,0.882 ,1.383 ,0.776 ,2.159 ,-4.879,769.204,266                 
Cc1cc(c(c(c1)Br)O)C(=O)C2CC2,untitled-dbase-1763_1,EN300-1276666,CC=1C=C(Br)C(O)=C(C1)C(=O)C2CC2,2-bromo-6-cyclopropanecarbonyl-4-methylphenol,1247430-17-6,https://www.enaminestore.com/catalog/EN300-1276666,_x1604L0AP1_x0771L0AP1,0.900 ,0.597 ,0.303 ,0.520 ,0.342 ,0.862 ,1.330 ,0.728 ,2.059 ,-3.886,882.957,267                 
c1c(cc(c(c1Br)O)Br)CS,untitled-dbase-214_18,EN300-1288713,OC=1C(Br)=CC(CS)=CC1Br,"2,6-dibromo-4-(sulfanylmethyl)phenol",2172291-20-0,https://www.enaminestore.com/catalog/EN300-1288713,_x1604L0AP1_x0771L0AP1,0.900 ,0.487 ,0.413 ,0.425 ,0.430 ,0.855 ,1.427 ,0.915 ,2.342 ,-4.882,718.367,268                 
c1cc(c(cc1C=O)O)Br,untitled-dbase-1456_0,EN300-189203,OC=1C=C(C=O)C=CC1Br,4-bromo-3-hydroxybenzaldehyde,20035-32-9,https://www.enaminestore.com/catalog/EN300-189203,_x1604L0AP1_x0771L0AP1,0.900 ,0.488 ,0.413 ,0.422 ,0.429 ,0.852 ,1.463 ,0.914 ,2.378 ,-4.878,713.237,269                 
c1cc(c(cc1[C@@H](CN)C(F)F)Br)O,untitled-dbase-2162_187,EN300-1949517,NCC(C(F)F)C=1C=CC(O)=C(Br)C1,"4-(3-amino-1,1-difluoropropan-2-yl)-2-bromophenol",2228661-15-0,https://www.enaminestore.com/catalog/EN300-1949517,_x1604L0AP1_x0771L0AP1,0.900 ,0.520 ,0.380 ,0.472 ,0.427 ,0.900 ,1.238 ,0.776 ,2.014 ,-4.878,801.684,270                 
c1cc(c(c(c1)O)Br)CCCC=O,untitled-dbase-1532_17,EN300-1904606,OC=1C=CC=C(CCCC=O)C1Br,4-(2-bromo-3-hydroxyphenyl)butanal,2229468-19-1,https://www.enaminestore.com/catalog/EN300-1904606,_x1604L0AP1_x0771L0AP1,0.900 ,0.487 ,0.413 ,0.442 ,0.430 ,0.872 ,1.259 ,0.915 ,2.174 ,-4.883,749.662,271                 
c1ccc(cc1)COC(=O)N2CCc3cc(c(cc3C2)O)Br,untitled-dbase-2301_1257,EN300-44827157,OC=1C=C2CN(CCC2=CC1Br)C(=O)OCC=3C=CC=CC3,"benzyl 6-bromo-7-hydroxy-1,2,3,4-tetrahydroisoquinoline-2-carboxylate",,https://www.enaminestore.com/catalog/EN300-44827157,_x1604L0AP1_x0771L0AP1,0.900 ,0.659 ,0.241 ,0.633 ,0.317 ,0.950 ,1.066 ,0.502 ,1.568 ,-3.633,1086.676,272                 
c1c(cc(c(c1C(=O)C2CC2)O)Br)F,untitled-dbase-211_1,EN300-1276482,OC=1C(Br)=CC(F)=CC1C(=O)C2CC2,2-bromo-6-cyclopropanecarbonyl-4-fluorophenol,1249236-16-5,https://www.enaminestore.com/catalog/EN300-1276482,_x1604L0AP1_x0771L0AP1,0.900 ,0.597 ,0.303 ,0.521 ,0.342 ,0.863 ,1.323 ,0.728 ,2.051 ,-3.886,884.358,273                 
CCOc1cc(cc(c1O)Br)CC#N,untitled-dbase-1148_220,EN300-1920232,CCOC=1C=C(CC#N)C=C(Br)C1O,2-(3-bromo-5-ethoxy-4-hydroxyphenyl)acetonitrile,1499731-31-5,https://www.enaminestore.com/catalog/EN300-1920232,_x1604L0AP1_x0771L0AP1,0.900 ,0.618 ,0.281 ,0.528 ,0.340 ,0.868 ,1.385 ,0.618 ,2.003 ,-3.886,895.535,274                 
c1ccc(cc1)COC(=O)NCc2ccc(c(c2)O)Br,untitled-dbase-2252_6818,EN300-37388837,OC=1C=C(CNC(=O)OCC=2C=CC=CC2)C=CC1Br,benzyl N-[(4-bromo-3-hydroxyphenyl)methyl]carbamate,2763993-16-2,https://www.enaminestore.com/catalog/EN300-37388837,_x1604L0AP1_x0771L0AP1,0.899 ,0.648 ,0.251 ,0.604 ,0.327 ,0.931 ,1.128 ,0.518 ,1.646 ,-3.751,1033.503,275                 
c1cc(c(cc1CC=O)Br)O,untitled-dbase-1425_8,EN300-1907260,OC=1C=CC(CC=O)=CC1Br,2-(3-bromo-4-hydroxyphenyl)acetaldehyde,1435263-42-5,https://www.enaminestore.com/catalog/EN300-1907260,_x1604L0AP1_x0771L0AP1,0.899 ,0.487 ,0.413 ,0.429 ,0.429 ,0.858 ,1.385 ,0.914 ,2.299 ,-4.878,724.792,276                 
c1c(cc(c(c1C(=O)CCN)O)Br)Cl,untitled-dbase-957_1,EN300-1922549,NCCC(=O)C=1C=C(Cl)C=C(Br)C1O,3-amino-1-(3-bromo-5-chloro-2-hydroxyphenyl)propan-1-one,2229527-97-1,https://www.enaminestore.com/catalog/EN300-1922549,_x1604L0AP1_x0771L0AP1,0.899 ,0.552 ,0.348 ,0.490 ,0.421 ,0.911 ,1.296 ,0.667 ,1.963 ,-4.826,831.130,277                 
c1c(cc(c(c1[C@H](CN)F)O)Br)Cl,untitled-dbase-1712_74,EN300-1922885,NCC(F)C=1C=C(Cl)C=C(Br)C1O,2-(2-amino-1-fluoroethyl)-6-bromo-4-chlorophenol,2228288-19-3,https://www.enaminestore.com/catalog/EN300-1922885,_x1604L0AP1_x0771L0AP1,0.899 ,0.446 ,0.453 ,0.418 ,0.483 ,0.901 ,1.181 ,0.878 ,2.059 ,-5.518,707.706,278                 
CCOc1cc(cc(c1O)Br)C(C)(C)C=O,untitled-dbase-684_1507,EN300-1920235,CCOC=1C=C(C=C(Br)C1O)C(C)(C)C=O,2-(3-bromo-5-ethoxy-4-hydroxyphenyl)-2-methylpropanal,2229091-77-2,https://www.enaminestore.com/catalog/EN300-1920235,_x1604L0AP1_x0771L0AP1,0.899 ,0.637 ,0.262 ,0.556 ,0.339 ,0.895 ,1.297 ,0.537 ,1.835 ,-3.887,945.403,279                 
CCOc1cc(cc(c1O)Br)CC#C,untitled-dbase-1126_223,EN300-1920240,CCOC=1C=C(CC#C)C=C(Br)C1O,2-bromo-6-ethoxy-4-(prop-2-yn-1-yl)phenol,2229013-83-4,https://www.enaminestore.com/catalog/EN300-1920240,_x1604L0AP1_x0771L0AP1,0.899 ,0.618 ,0.281 ,0.527 ,0.340 ,0.867 ,1.385 ,0.618 ,2.004 ,-3.887,894.316,280                 
COc1ccc(c(c1O)Br)c2c(cno2)N,untitled-dbase-1741_13,EN300-1936331,COC=1C=CC(C=2ON=CC2N)=C(Br)C1O,"3-(4-amino-1,2-oxazol-5-yl)-2-bromo-6-methoxyphenol",2228637-27-0,https://www.enaminestore.com/catalog/EN300-1936331,_x1604L0AP1_x0771L0AP1,0.899 ,0.570 ,0.329 ,0.527 ,0.443 ,0.970 ,1.165 ,0.561 ,1.726 ,-5.126,898.048,281                 
C[C@@H](C=O)c1ccc(c(c1)Br)O,untitled-dbase-1534_65,EN300-1907333,CC(C=O)C=1C=CC(O)=C(Br)C1,2-(3-bromo-4-hydroxyphenyl)propanal,1785179-52-3,https://www.enaminestore.com/catalog/EN300-1907333,_x1604L0AP1_x0771L0AP1,0.899 ,0.518 ,0.380 ,0.455 ,0.427 ,0.882 ,1.368 ,0.776 ,2.143 ,-4.877,770.101,282                 
c1c(cc(c(c1CCC#N)O)Br)Cl,untitled-dbase-1755_17,EN300-1922574,OC=1C(Br)=CC(Cl)=CC1CCC#N,3-(3-bromo-5-chloro-2-hydroxyphenyl)propanenitrile,2228213-47-4,https://www.enaminestore.com/catalog/EN300-1922574,_x1604L0AP1_x0771L0AP1,0.899 ,0.512 ,0.387 ,0.457 ,0.410 ,0.867 ,1.304 ,0.873 ,2.177 ,-4.656,774.943,283                 
C[C@@H](c1ccc(c(c1Br)O)OC)ON,untitled-dbase-341_29,EN300-1935613,COC=1C=CC(C(C)ON)=C(Br)C1O,3-[1-(aminooxy)ethyl]-2-bromo-6-methoxyphenol,2229278-28-6,https://www.enaminestore.com/catalog/EN300-1935613,_x1604L0AP1_x0771L0AP1,0.898 ,0.483 ,0.415 ,0.451 ,0.431 ,0.882 ,1.175 ,0.919 ,2.094 ,-4.901,764.915,284                 
C[C@@H](/C=C/c1cc(cc(c1O)Br)Cl)N,untitled-dbase-1230_98,EN300-1922906,CC(N)C=CC=1C=C(Cl)C=C(Br)C1O,2-(3-aminobut-1-en-1-yl)-6-bromo-4-chlorophenol,2229670-48-6,https://www.enaminestore.com/catalog/EN300-1922906,_x1604L0AP1_x0771L0AP1,0.898 ,0.538 ,0.360 ,0.481 ,0.410 ,0.891 ,1.287 ,0.745 ,2.032 ,-4.682,815.489,285                 
CSc1ccc(c(c1)O)Br,untitled-dbase-50_9,EN300-199131,CSC=1C=CC(Br)=C(O)C1,2-bromo-5-(methylsulfanyl)phenol,1243397-23-0,https://www.enaminestore.com/catalog/EN300-199131,_x1604L0AP1_x0771L0AP1,0.898 ,0.485 ,0.413 ,0.417 ,0.429 ,0.846 ,1.511 ,0.914 ,2.425 ,-4.878,703.444,286                 
c1cc(c(cc1F)O)Br,untitled-dbase-1400_0,EN300-112643,OC=1C=C(F)C=CC1Br,2-bromo-5-fluorophenol,147460-41-1,https://www.enaminestore.com/catalog/EN300-112643,_x1604L0AP1_x0771L0AP1,0.898 ,0.447 ,0.451 ,0.391 ,0.431 ,0.822 ,1.475 ,1.113 ,2.588 ,-4.878,659.058,287                 
COc1cc(cc(c1O)Br)[C@H](CO)N=[N+]=[N-],untitled-dbase-1050_2685,EN300-1927042,COC=1C=C(C=C(Br)C1O)C(CO)N=[N+]=[N-],4-(1-azido-2-hydroxyethyl)-2-bromo-6-methoxyphenol,2228267-57-8,https://www.enaminestore.com/catalog/EN300-1927042,_x1604L0AP1_x0771L0AP1,0.898 ,0.543 ,0.355 ,0.504 ,0.427 ,0.931 ,1.165 ,0.677 ,1.842 ,-4.898,857.898,288                 
Cc1ccc(c(c1)Br)O,untitled-dbase-2106_0,EN300-20031,CC=1C=CC(O)=C(Br)C1,2-bromo-4-methylphenol,6627-55-0,https://www.enaminestore.com/catalog/EN300-20031,_x1604L0AP1_x0771L0AP1,0.898 ,0.447 ,0.451 ,0.390 ,0.431 ,0.821 ,1.487 ,1.113 ,2.600 ,-4.879,657.341,289                 
CCOc1cc(cc(c1O)Br)C2(CC2)CO,untitled-dbase-424_2158,EN300-1920219,CCOC=1C=C(C=C(Br)C1O)C2(CO)CC2,2-bromo-6-ethoxy-4-[1-(hydroxymethyl)cyclopropyl]phenol,2228863-95-2,https://www.enaminestore.com/catalog/EN300-1920219,_x1604L0AP1_x0771L0AP1,0.898 ,0.636 ,0.262 ,0.557 ,0.339 ,0.896 ,1.286 ,0.537 ,1.823 ,-3.884,947.540,290                 
c1c(cc(c(c1S(=O)(=O)Cl)O)Br)Cl,untitled-dbase-1319_4,EN300-6493321,OC=1C(Br)=CC(Cl)=CC1S(=O)(=O)Cl,3-bromo-5-chloro-2-hydroxybenzene-1-sulfonyl chloride,895917-80-3,https://www.enaminestore.com/catalog/EN300-6493321,_x1604L0AP1_x0771L0AP1,0.898 ,0.446 ,0.451 ,0.414 ,0.431 ,0.846 ,1.209 ,1.113 ,2.322 ,-4.881,701.912,291                 
Cc1ccc(c(c1)O)Br,untitled-dbase-83_0,EN300-132559,CC=1C=CC(Br)=C(O)C1,2-bromo-5-methylphenol,14847-51-9,https://www.enaminestore.com/catalog/EN300-132559,_x1604L0AP1_x0771L0AP1,0.898 ,0.447 ,0.451 ,0.390 ,0.431 ,0.821 ,1.487 ,1.113 ,2.599 ,-4.879,657.254,292                 
COc1cc(cc(c1O)Br)C(=C)CCl,untitled-dbase-569_199,EN300-1925708,COC=1C=C(C=C(Br)C1O)C(=C)CCl,2-bromo-4-(3-chloroprop-1-en-2-yl)-6-methoxyphenol,2228435-31-0,https://www.enaminestore.com/catalog/EN300-1925708,_x1604L0AP1_x0771L0AP1,0.897 ,0.515 ,0.383 ,0.468 ,0.429 ,0.897 ,1.239 ,0.779 ,2.019 ,-4.898,794.708,293                 
c1cc(c(cc1Cl)Br)O,untitled-dbase-25_0,EN300-21340,OC=1C=CC(Cl)=CC1Br,2-bromo-4-chlorophenol,695-96-5,https://www.enaminestore.com/catalog/EN300-21340,_x1604L0AP1_x0771L0AP1,0.897 ,0.447 ,0.451 ,0.389 ,0.431 ,0.820 ,1.503 ,1.113 ,2.615 ,-4.879,655.047,294                 
c1cc(c(cc1F)Br)O,untitled-dbase-70_0,EN300-21341,OC=1C=CC(F)=CC1Br,2-bromo-4-fluorophenol,496-69-5,https://www.enaminestore.com/catalog/EN300-21341,_x1604L0AP1_x0771L0AP1,0.897 ,0.446 ,0.451 ,0.390 ,0.431 ,0.822 ,1.474 ,1.113 ,2.586 ,-4.879,658.509,295                 
c1c(cc(c(c1S(=O)(=O)F)O)Br)Cl,untitled-dbase-1321_2,EN300-6493393,OC=1C(Br)=CC(Cl)=CC1S(=O)(=O)F,3-bromo-5-chloro-2-hydroxybenzene-1-sulfonyl fluoride,2247105-40-2,https://www.enaminestore.com/catalog/EN300-6493393,_x1604L0AP1_x0771L0AP1,0.897 ,0.446 ,0.451 ,0.416 ,0.431 ,0.848 ,1.190 ,1.113 ,2.303 ,-4.881,705.489,296                 
CC(=O)CCc1cccc(c1O)Br,untitled-dbase-262_44,EN300-1897888,CC(=O)CCC=1C=CC=C(Br)C1O,4-(3-bromo-2-hydroxyphenyl)butan-2-one,1542687-51-3,https://www.enaminestore.com/catalog/EN300-1897888,_x1604L0AP1_x0771L0AP1,0.897 ,0.534 ,0.363 ,0.471 ,0.392 ,0.863 ,1.329 ,0.834 ,2.163 ,-4.451,798.795,297                 
COc1cc(cc(c1O)Br)CNO,untitled-dbase-805_246,EN300-1912444,COC=1C=C(CNO)C=C(Br)C1O,2-bromo-4-[(hydroxyamino)methyl]-6-methoxyphenol,1554105-74-6,https://www.enaminestore.com/catalog/EN300-1912444,_x1604L0AP1_x0771L0AP1,0.897 ,0.514 ,0.383 ,0.461 ,0.429 ,0.890 ,1.290 ,0.779 ,2.069 ,-4.898,781.582,298                 
c1cc(c(cc1Cl)O)Br,untitled-dbase-101_0,EN300-126714,OC=1C=C(Cl)C=CC1Br,2-bromo-5-chlorophenol,13659-23-9,https://www.enaminestore.com/catalog/EN300-126714,_x1604L0AP1_x0771L0AP1,0.897 ,0.446 ,0.451 ,0.388 ,0.431 ,0.819 ,1.501 ,1.113 ,2.614 ,-4.879,654.556,299                 
CCOc1cc(cc(c1O)Br)C(=O)C=C,untitled-dbase-1301_1148,EN300-1920267,CCOC=1C=C(C=C(Br)C1O)C(=O)C=C,1-(3-bromo-5-ethoxy-4-hydroxyphenyl)prop-2-en-1-one,2229365-58-4,https://www.enaminestore.com/catalog/EN300-1920267,_x1604L0AP1_x0771L0AP1,0.897 ,0.635 ,0.262 ,0.547 ,0.339 ,0.885 ,1.340 ,0.537 ,1.877 ,-3.883,929.244,300                 
c1cc(c(c(c1)S(=O)(=O)Cl)Br)O,untitled-dbase-1317_1,EN300-6493319,OC=1C=CC=C(C1Br)S(=O)(=O)Cl,2-bromo-3-hydroxybenzene-1-sulfonyl chloride,1261438-45-2,https://www.enaminestore.com/catalog/EN300-6493319,_x1604L0AP1_x0771L0AP1,0.897 ,0.445 ,0.452 ,0.407 ,0.432 ,0.839 ,1.263 ,1.114 ,2.377 ,-4.884,689.148,301                 
c1cc(c(c(c1)O)Br)COS(=O)(=O)N,untitled-dbase-577_225,EN300-1991219,NS(=O)(=O)OCC=1C=CC=C(O)C1Br,(2-bromo-3-hydroxyphenyl)methyl sulfamate,2228439-50-5,https://www.enaminestore.com/catalog/EN300-1991219,_x1604L0AP1_x0771L0AP1,0.897 ,0.487 ,0.410 ,0.450 ,0.474 ,0.924 ,1.204 ,0.751 ,1.956 ,-5.439,762.569,302                 
COc1cc(cc(c1O)Br)CC=O,untitled-dbase-1522_95,EN300-1914051,COC=1C=C(CC=O)C=C(Br)C1O,2-(3-bromo-4-hydroxy-5-methoxyphenyl)acetaldehyde,1343859-47-1,https://www.enaminestore.com/catalog/EN300-1914051,_x1604L0AP1_x0771L0AP1,0.897 ,0.514 ,0.383 ,0.462 ,0.429 ,0.891 ,1.284 ,0.779 ,2.063 ,-4.898,782.414,303                 
c1c(c(cc2c1OCCO2)Br)O,untitled-dbase-226_0,EN300-1615088,OC=1C=C2OCCOC2=CC1Br,"7-bromo-2,3-dihydro-1,4-benzodioxin-6-ol",1216307-76-4,https://www.enaminestore.com/catalog/EN300-1615088,_x1604L0AP1_x0771L0AP1,0.897 ,0.543 ,0.353 ,0.476 ,0.426 ,0.902 ,1.354 ,0.674 ,2.029 ,-4.882,806.098,304                 
c1cc(c(c(c1)Br)O)[C@H]2CNC(=O)O2,untitled-dbase-1948_12,EN300-1923777,OC=1C(Br)=CC=CC1C2CNC(=O)O2,"5-(3-bromo-2-hydroxyphenyl)-1,3-oxazolidin-2-one",2229274-17-1,https://www.enaminestore.com/catalog/EN300-1923777,_x1604L0AP1_x0771L0AP1,0.897 ,0.584 ,0.312 ,0.516 ,0.388 ,0.905 ,1.289 ,0.615 ,1.904 ,-4.451,877.449,305                 
C[C@@H](c1cc(cc(c1O)Br)Cl)C(=O)O,untitled-dbase-1218_71,EN300-1915275,CC(C(=O)O)C=1C=C(Cl)C=C(Br)C1O,2-(3-bromo-5-chloro-2-hydroxyphenyl)propanoic acid,1784210-89-4,https://www.enaminestore.com/catalog/EN300-1915275,_x1604L0AP1_x0771L0AP1,0.896 ,0.582 ,0.314 ,0.508 ,0.409 ,0.917 ,1.334 ,0.575 ,1.910 ,-4.714,862.223,306                 
c1cc(c(c(c1)O)Br)CCl,untitled-dbase-394_0,EN300-1915319,OC=1C=CC=C(CCl)C1Br,2-bromo-3-(chloromethyl)phenol,1260674-44-9,https://www.enaminestore.com/catalog/EN300-1915319,_x1604L0AP1_x0771L0AP1,0.896 ,0.445 ,0.451 ,0.395 ,0.432 ,0.826 ,1.404 ,1.114 ,2.518 ,-4.883,665.987,307                 
CC(=O)CCc1cc(c(c(c1)Br)O)OC,untitled-dbase-612_333,EN300-1925699,COC=1C=C(CCC(=O)C)C=C(Br)C1O,4-(3-bromo-4-hydroxy-5-methoxyphenyl)butan-2-one,2228141-64-6,https://www.enaminestore.com/catalog/EN300-1925699,_x1604L0AP1_x0771L0AP1,0.896 ,0.514 ,0.382 ,0.477 ,0.429 ,0.905 ,1.182 ,0.779 ,1.960 ,-4.895,809.639,308                 
